"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","preceding","task_difficulty","median_production_vocab","sentence_structure","agent_argument_type","patient_argument_type","stimuli_modality","stimuli_actor","transitive_event","intransitive_event","presentation_type","character_identification","practice_phase","test_mass_or_distributed","n_train_test_pair","n_test_trial_per_pair","n_repetitions_sentence","n_repetitions_video","learning_domain","live_video","task","rhythm_class","speech_manip","percentV","deltaC","deltaV","VarcoV","nPVI_V","rPVI_C","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"62","crespo2021","Crespo, K., & Kaushanskaya, M. (2021). Is 10 Better than 1? The Effect of Speaker Variability on Children’s Cross-Situational Word Learning. LANGUAGE LEARNING AND DEVELOPMENT, 17(4), 397–410. https://doi.org/10.1080/15475441.2021.1906680","Crespo & Kaushanskaya, 2021","yes","Tiffany Kanen",1,"monolingual_single_speaker","53","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","crespo2021_1_mono_single_speaker",NA,40,NA,2092.8825,NA,0.63,0.5,0.15,NA,5.7,NA,NA,NA,NA,NA,"artificial",NA,NA,1095.75,NA,6,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.866666666666667,0.0343888888888889,0.849561403508772,0.0330448286972915,0.3976074376343,0.00513041581044895,0.420803875392792,0.027027027027027,1.57195944900299,0.113134909708784,"group_means_one",2092.8825,40,"crespo2021 53","",68.7614119386435,"2021"
"63","crespo2021","Crespo, K., & Kaushanskaya, M. (2021). Is 10 Better than 1? The Effect of Speaker Variability on Children’s Cross-Situational Word Learning. LANGUAGE LEARNING AND DEVELOPMENT, 17(4), 397–410. https://doi.org/10.1080/15475441.2021.1906680","Crespo & Kaushanskaya, 2021","yes","Tiffany Kanen",1,"monolingual_multiple_speaker","53","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","crespo2021_1_mono_multiple_speaker",NA,40,NA,2092.8825,NA,0.61,0.5,0.16,NA,4.3,NA,NA,NA,NA,NA,"artificial",NA,NA,1095.75,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.6875,0.030908203125,0.673930921052631,0.0297001825475296,0.325079768511048,0.00552709814289946,0.33731671547037,0.027027027027027,1.24698706291102,0.101683912530755,"group_means_one",2092.8825,40,"crespo2021 53","",68.7614119386435,"2021"
"64","crespo2021","Crespo, K., & Kaushanskaya, M. (2021). Is 10 Better than 1? The Effect of Speaker Variability on Children’s Cross-Situational Word Learning. LANGUAGE LEARNING AND DEVELOPMENT, 17(4), 397–410. https://doi.org/10.1080/15475441.2021.1906680","Crespo & Kaushanskaya, 2021","yes","Tiffany Kanen",1,"biliingual_single_speaker","54","behavior","familiarization","forced-choice","target_selection","within_one","Spanish, American English, Bilinguals","typical","crespo2021_1_bi_single_speaker",NA,40,NA,2136.7125,NA,0.57,0.5,0.13,NA,3.49,NA,NA,NA,NA,NA,"artificial",NA,NA,1095.75,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.538461538461538,0.0286242603550296,0.527834008097166,0.027505505719443,0.259973473447872,0.00580096640288655,0.266079957328479,0.027027027027027,0.976661196126117,0.0941700419926425,"group_means_one",2136.7125,40,"crespo2021 54","",70.2014415080392,"2021"
"65","crespo2021","Crespo, K., & Kaushanskaya, M. (2021). Is 10 Better than 1? The Effect of Speaker Variability on Children’s Cross-Situational Word Learning. LANGUAGE LEARNING AND DEVELOPMENT, 17(4), 397–410. https://doi.org/10.1080/15475441.2021.1906680","Crespo & Kaushanskaya, 2021","yes","Tiffany Kanen",1,"biliingual_multiple_speaker","54","behavior","familiarization","forced-choice","target_selection","within_one","Spanish, American English, Bilinguals","typical","crespo2021_1_bi_multiple_speaker",NA,40,NA,2136.7125,NA,0.56,0.5,0.14,NA,2.57,NA,NA,NA,NA,NA,"artificial",NA,NA,1095.75,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.428571428571429,0.0272959183673469,0.420112781954888,0.0262290808376675,0.209529088730874,0.005964092221529,0.212678760944242,0.027027027027027,0.777342584671808,0.0897999720167144,"group_means_one",2136.7125,40,"crespo2021 54","",70.2014415080392,"2021"
"66","zettersten2020","Zettersten, M., & Saffran, J. R. (2020). Sampling to learn words: Adults and children sample words that reduce referential ambiguity. Developmental Science. https://doi.org/10.1111/desc.13064","Zettersten & Saffran, 2020","yes","Tiffany Kanen",2,"zetterstten2020_2_disambiguous","55","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","zetterstten2020_2_disambiguous",NA,38,NA,2154.975,NA,0.34,0.167,0.2830598267,NA,NA,NA,NA,NA,NA,NA,"artificial","https://osf.io/udmvh/","https://osf.io/udmvh/",1461,NA,NA,NA,0.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.611178216339945,0.0312307738437957,0.598445336832863,0.029943046623674,0.292247883225594,0.00597315484404891,0.301022305591749,0.0285714285714286,1.1085546602312,0.102745127659384,"group_means_one",2154.975,38,"zettersten2020 55","",70.8014538286207,"2020"
"67","zettersten2020","Zettersten, M., & Saffran, J. R. (2020). Sampling to learn words: Adults and children sample words that reduce referential ambiguity. Developmental Science. https://doi.org/10.1111/desc.13064","Zettersten & Saffran, 2021","yes","Tiffany Kanen",2,"zetterstten2020_2_ambiguous","55","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","zetterstten2020_2_ambiguous",NA,38,NA,2154.975,NA,0.49,0.167,0.2673342807,NA,NA,NA,NA,NA,NA,NA,"artificial","https://osf.io/udmvh/","https://osf.io/udmvh/",1461,NA,2,NA,0.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",1.20822514476723,0.0455237894795761,1.18305378758458,0.043646723507111,0.517081719624093,0.00447534249551773,0.572348199779677,0.0285714285714286,2.19147799943059,0.149767264333963,"group_means_one",2154.975,38,"zettersten2020 55","",70.8014538286207,"2020"
"68","zettersten2020","Zettersten, M., & Saffran, J. R. (2020). Sampling to learn words: Adults and children sample words that reduce referential ambiguity. Developmental Science. https://doi.org/10.1111/desc.13064","Zettersten & Saffran, 2022","yes","Tiffany Kanen",3,"zetterstten2020_3_mutual_exclusivity","56","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","zetterstten2020_3_mutual_exclusivity",NA,56,NA,2008.875,NA,0.62,0.167,0.324531508,NA,NA,NA,NA,NA,NA,NA,"artificial","https://osf.io/udmvh/","https://osf.io/udmvh/",1680.15,NA,NA,NA,0.5892857143,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",1.39585830291708,0.0352537535877013,1.37647138204323,0.0342812831472998,0.572322087620126,0.00267991107688849,0.650969235616775,0.0188679245283019,2.53180690239205,0.115980200521365,"group_means_one",2008.875,56,"zettersten2020 56","",66.0013552639685,"2020"
"69","zettersten2020","Zettersten, M., & Saffran, J. R. (2020). Sampling to learn words: Adults and children sample words that reduce referential ambiguity. Developmental Science. https://doi.org/10.1111/desc.13064","Zettersten & Saffran, 2023","yes","Tiffany Kanen",3,"zetterstten2020_3_ambiguous","56","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","zetterstten2020_3_ambiguous",NA,56,NA,2008.875,NA,0.54,0.167,0.324531508,NA,NA,NA,NA,NA,NA,NA,"artificial","https://osf.io/udmvh/","https://osf.io/udmvh/",1680.15,NA,2,NA,0.5892857143,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",1.14934911034894,0.0296518158701777,1.13338592826076,0.0288338741901168,0.498259051218119,0.00314913061106117,0.546987566149237,0.0188679245283019,2.08468868563407,0.0975505641375323,"group_means_one",2008.875,56,"zettersten2020 56","",66.0013552639685,"2020"
"70","vlach2019","Vlach, H., & DeBrock, C. (2019). Statistics Learned Are Statistics Forgotten: Children’s Retention an Retrieval of Cross-Situational Word Learning. JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION, 45(4), 700–711. https://doi.org/10.1037/xlm0000611","Vlach & DeBrock, 2019","yes","Tiffany Kanen",1,"vlach2019_1_interleaved","57","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","vlach2019_1_interleaved",NA,75,NA,1205.1196,NA,3.64,3,0.981,NA,5.65,NA,NA,0.65,NA,NA,"artificial",NA,NA,1004.52,NA,2,NA,0.48,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.652395514780836,0.0161707993847077,0.645692821135827,0.0158402295858765,0.310115812176259,0.00298489553187678,0.320673539379377,0.0138888888888889,1.18331456993874,0.053199797592148,"group_means_one",1205.1196,75,"vlach2019 57","",39.5940647651902,"2019"
"71","vlach2019","Vlach, H., & DeBrock, C. (2019). Statistics Learned Are Statistics Forgotten: Children’s Retention an Retrieval of Cross-Situational Word Learning. JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION, 45(4), 700–711. https://doi.org/10.1037/xlm0000611","Vlach & DeBrock, 2020","yes","Tiffany Kanen",1,"vlach2019_1_massed","57","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","vlach2019_1_massed",NA,75,NA,1205.1196,NA,3.17,3,1.132,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,NA,1004.52,NA,2,NA,0.48,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.15017667844523,0.0134836868983256,0.148633767365313,0.0132080481027755,0.0748775464426749,0.00331454031596888,0.0750179564064016,0.0138888888888889,0.272390363886764,0.0443595518515418,"group_means_one",1205.1196,75,"vlach2019 57","",39.5940647651902,"2019"
"72","vlach2019","Vlach, H., & DeBrock, C. (2019). Statistics Learned Are Statistics Forgotten: Children’s Retention an Retrieval of Cross-Situational Word Learning. JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION, 45(4), 700–711. https://doi.org/10.1037/xlm0000611","Vlach & DeBrock, 2021","yes","Tiffany Kanen",2,"vlach2019_2_interleaved","58","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","vlach2019_2_interleaved",NA,73,NA,1242.2564,NA,3.48,3,1.069,NA,3.83,NA,NA,0.45,NA,NA,"artificial",NA,NA,1339.36,NA,5,NA,0.4931506849,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.449017773620206,0.0150795682262113,0.444274628124218,0.0147626684525623,0.21905607579505,0.00325281614220111,0.222664391313758,0.0142857142857143,0.814428152322193,0.049609790977314,"group_means_one",1242.2564,73,"vlach2019 58","",40.8141900244358,"2019"
"73","vlach2019","Vlach, H., & DeBrock, C. (2019). Statistics Learned Are Statistics Forgotten: Children’s Retention an Retrieval of Cross-Situational Word Learning. JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION, 45(4), 700–711. https://doi.org/10.1037/xlm0000611","Vlach & DeBrock, 2022","yes","TIffany Kanen",2,"vlach2019_2_massed","58","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","vlach2019_2_massed",NA,73,NA,1242.2564,NA,3,3,1.344,NA,NA,NA,NA,NA,NA,NA,"artificial",NA,NA,1339.36,NA,5,NA,0.4931506849,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0,0.0136986301369863,0,0.0134107510197205,0,0.00342465753424658,0,0.0142857142857143,0,0.0450666867629651,"group_means_one",1242.2564,73,"vlach2019 58","",40.8141900244358,"2019"
"74","venker2019","Venker, C. E. (2019). Cross-situational and ostensive word learning in children with and without autism spectrum disorder. Cognition, 183, 181–191. https://doi.org/10.1016/j.cognition.2018.10.025","Venker, 2019","yes","TIffany Kanen",1,"venker2019_td","59","eye-tracking","familiarization","looking while listening","looking_time_change_pc","within_one","American English","typical","venker2019_TD",NA,21,NA,1765.52,NA,0.6,0.5,0.15,NA,3.16,NA,NA,0.67,NA,NA,"artificial",NA,NA,1948.16,NA,3,NA,0.2857142857,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.666666666666667,0.0582010582010582,0.640350877192982,0.053696925061191,0.316227766016838,0.0106071428571429,0.327450150237258,0.0555555555555556,1.20919957615614,0.191473806723074,"group_means_one",1765.52,21,"venker2019 59","",58.0059549477402,"2019"
"75","venker2019","Venker, C. E. (2019). Cross-situational and ostensive word learning in children with and without autism spectrum disorder. Cognition, 183, 181–191. https://doi.org/10.1016/j.cognition.2018.10.025","Venker, 2020","yes","TIffany Kanen",1,"venker2019_asd","60","eye-tracking","familiarization","looking while listening","looking_time_change_pc","within_one","American English","ASD","venker2019_ASD",NA,18,NA,2313.44,NA,0.61,0.5,0.16,NA,2.83,NA,NA,0.69,NA,NA,"artificial",NA,NA,1430.68,NA,9,NA,0,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",0.6875,0.0686848958333333,0.6552734375,0.0623966058095296,0.325079768511048,0.0122824403175543,0.33731671547037,0.0666666666666667,1.24698706291102,0.225964250068344,"group_means_one",2313.44,18,"venker2019 60","",76.0078030349699,"2019"
"76","mangardich2022","Mangardich, H., & Sabbagh, M. A. (2022). Event-related potential studies of cross-situational word learning in four-year-old children. Journal of Experimental Child Psychology, 222. https://doi.org/10.1016/j.jecp.2022.105468","Mangardich & Sabbagh, 2022","yes","TIffany Kanen",1,"mangardich2022_1_delayed_comprehension_test","61","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","mangardich2022_1_delayed_comprehension_test",NA,14,NA,1552.44,NA,5.93,4,0.5878775383,NA,7.77,NA,NA,2.1,NA,NA,"artificial","https://osf.io/b7znx/","https://osf.io/b7znx/",395.72,NA,6,NA,0.5714285714,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",3.28299666896799,0.45635954030196,3.07780937715749,0.40109725221852,0.854007381729973,0.00226242510709679,1.27077433349885,0.0909090909090909,5.95469727095719,1.50136270914778,"group_means_one",1552.44,14,"mangardich2022 61","",51.0052362471509,"2022"
"77","mangardich2022","Mangardich, H., & Sabbagh, M. A. (2022). Event-related potential studies of cross-situational word learning in four-year-old children. Journal of Experimental Child Psychology, 222. https://doi.org/10.1016/j.jecp.2022.105468","Mangardich & Sabbagh, 2023","yes","TIffany Kanen",2,"mangardich2022_2_delayed_comprehension_test","62","behavior","familiarization","forced-choice","target_selection","within_one","American English","typical","mangardich2022_2_delayed_comprehension_test",NA,17,NA,1552.44,NA,4.94,4,0.7103520254,NA,3.24,NA,NA,0.78,NA,NA,"artificial","https://osf.io/b7znx/","https://osf.io/b7znx/",243.52,NA,3,NA,0.4705882353,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cross-situational word learning","CrossSituational","early_language",1.32328756220648,0.110326175655599,1.25712318409615,0.0995693735291781,0.55179676439601,0.00928000181056836,0.620960980472154,0.0714285714285714,2.40017813902916,0.362958569601952,"group_means_one",1552.44,17,"mangardich2022 62","",51.0052362471509,"2022"
